WN1,WN2,WN3,WN4,WN5,WN6,WN7,WN8,WN9,WN10,WN11,WN12,WN13,WN14,WN15,WN16,WN17,WN18,WN19,WN20,WN21,WN22,WN23,WN24,WN25,WN26,WN27,WN28,WN29,WN30,WN31,WN32,WN33,WN34,WN35,WN36,WN37,WN38,WN39,WN40,WN41,WN42,WN43,WN44,WN45,WN46,WN47,WN48,WN49,WN50,WN51,WN52,WN53,WN54,WN55,WN56,WN57,WN58,WN59,WN60,WN61,WN62,WN63,WN64,WN65,WN66,WN67,WN68,WN69,WN70,WN71,WN72,WN73,WN74,WN75,WN76,WN77,WN78,WN79,WN80,WN81,WN82,WN83,WN84,WN85,WN86,WN87,WN88,WN89,WN90,WN91,WN92,WN93,WN94,WN95,WN96,WN97,WN98,WN99,WN100,WN101,WN102,WN103,WN104,WN105,WN106,WN107,WN108,WN109,WN110,WN111,WN112,WN113,WN114,WN115,WN116,WN117,WN118,WN119,WN120,WN121,WN122,WN123,WN124,WN125,WN126,WN127,WN128,WN129,WN130,WN131,WN132,WN133,WN134,WN135,WN136,WN137,WN138,WN139,WN140,WN141,WN142,WN143,WN144,WN145,WN146,WN147,WN148,WN149,WN150,WN151,WN152,WN153,WN154,WN155,WN156,WN157,WN158,WN159,WN160,WN161,WN162,WN163,WN164,WN165,WN166,WN167,WN168,WN169,WN170,WN171,WN172,WN173,WN174,WN175,WN176,WN177,WN178,WN179,WN180,WN181,WN182,WN183,WN184,WN185,WN186,WN187,WN188,WN189,WN190,WN191,WN192,WN193,WN194,WN195,WN196,WN197,WN198,WN199,WN200,WN201,WN202,WN203,WN204,WN205,WN206,WN207,WN208,WN209,WN210,WN211,WN212,WN213,WN214,WN215,WN216,WN217,WN218,WN219,WN220,WN221,WN222,WN223,WN224,Label
0.71574,0.78538,0.81614,0.81409,0.78526,0.7357,0.67314,0.59956,0.52491,0.45788,0.40318,0.36124,0.33094,0.30895,0.29169,0.27782,0.26719,0.25955,0.25426,0.25049,0.24749,0.24451,0.24069,0.23637,0.23166,0.22587,0.22011,0.21526,0.2107,0.20691,0.20433,0.20247,0.20118,0.20094,0.20137,0.20164,0.20227,0.20344,0.2045,0.20531,0.20616,0.20724,0.20847,0.20989,0.21134,0.21293,0.21501,0.21733,0.21953,0.22177,0.22437,0.22731,0.2303,0.23341,0.23669,0.24022,0.24404,0.24814,0.25268,0.25739,0.26212,0.26693,0.27209,0.27729,0.71574,0.78538,0.81614,0.81409,0.78526,0.7357,0.67314,0.59956,0.52491,0.45788,0.40318,0.36124,0.33094,0.30895,0.29169,0.27782,0.26719,0.25955,0.25426,0.25049,0.24749,0.24451,0.24069,0.23637,0.23166,0.22587,0.22011,0.21526,0.2107,0.20691,0.20433,0.20247,0.20118,0.20094,0.20137,0.20164,0.20227,0.20344,0.2045,0.20531,0.20616,0.20724,0.20847,0.20989,0.21134,0.21293,0.21501,0.21733,0.21953,0.22177,0.22437,0.22731,0.2303,0.23341,0.23669,0.24022,0.24404,0.24814,0.25268,0.25739,0.26212,0.26693,0.27209,0.27729,0.71574,0.78538,0.81614,0.81409,0.78526,0.7357,0.67314,0.59956,0.52491,0.45788,0.40318,0.36124,0.33094,0.30895,0.29169,0.27782,0.26719,0.25955,0.25426,0.25049,0.24749,0.24451,0.24069,0.23637,0.23166,0.22587,0.22011,0.21526,0.2107,0.20691,0.20433,0.20247,0.20118,0.20094,0.20137,0.20164,0.20227,0.20344,0.2045,0.20531,0.20616,0.20724,0.20847,0.20989,0.21134,0.21293,0.21501,0.21733,0.21953,0.22177,0.22437,0.22731,0.2303,0.23341,0.23669,0.24022,0.24404,0.24814,0.25268,0.25739,0.26212,0.26693,0.27209,0.27729,0.71574,0.78538,0.81614,0.81409,0.78526,0.7357,0.67314,0.59956,0.52491,0.45788,0.40318,0.36124,0.33094,0.30895,0.29169,0.27782,0.26719,0.25955,0.25426,0.25049,0.24749,0.24451,0.24069,0.23637,0.23166,0.22587,0.22011,0.21526,0.2107,0.20691,0.20433,0.20247,7
0.71775,0.79102,0.8236,0.82193,0.79243,0.74155,0.67748,0.60287,0.52755,0.45987,0.40505,0.36342,0.33324,0.31065,0.29334,0.27938,0.26861,0.26104,0.25595,0.25228,0.24968,0.24714,0.24347,0.2391,0.23441,0.22868,0.22311,0.21845,0.21413,0.21054,0.20826,0.20653,0.20523,0.20496,0.20549,0.20583,0.20643,0.2074,0.2085,0.20931,0.21013,0.21122,0.21259,0.21413,0.21574,0.21748,0.21962,0.22195,0.22426,0.22646,0.22899,0.23191,0.23489,0.23798,0.2413,0.24494,0.24888,0.2531,0.25765,0.26238,0.26716,0.27203,0.27714,0.28236,0.71775,0.79102,0.8236,0.82193,0.79243,0.74155,0.67748,0.60287,0.52755,0.45987,0.40505,0.36342,0.33324,0.31065,0.29334,0.27938,0.26861,0.26104,0.25595,0.25228,0.24968,0.24714,0.24347,0.2391,0.23441,0.22868,0.22311,0.21845,0.21413,0.21054,0.20826,0.20653,0.20523,0.20496,0.20549,0.20583,0.20643,0.2074,0.2085,0.20931,0.21013,0.21122,0.21259,0.21413,0.21574,0.21748,0.21962,0.22195,0.22426,0.22646,0.22899,0.23191,0.23489,0.23798,0.2413,0.24494,0.24888,0.2531,0.25765,0.26238,0.26716,0.27203,0.27714,0.28236,0.71775,0.79102,0.8236,0.82193,0.79243,0.74155,0.67748,0.60287,0.52755,0.45987,0.40505,0.36342,0.33324,0.31065,0.29334,0.27938,0.26861,0.26104,0.25595,0.25228,0.24968,0.24714,0.24347,0.2391,0.23441,0.22868,0.22311,0.21845,0.21413,0.21054,0.20826,0.20653,0.20523,0.20496,0.20549,0.20583,0.20643,0.2074,0.2085,0.20931,0.21013,0.21122,0.21259,0.21413,0.21574,0.21748,0.21962,0.22195,0.22426,0.22646,0.22899,0.23191,0.23489,0.23798,0.2413,0.24494,0.24888,0.2531,0.25765,0.26238,0.26716,0.27203,0.27714,0.28236,0.71775,0.79102,0.8236,0.82193,0.79243,0.74155,0.67748,0.60287,0.52755,0.45987,0.40505,0.36342,0.33324,0.31065,0.29334,0.27938,0.26861,0.26104,0.25595,0.25228,0.24968,0.24714,0.24347,0.2391,0.23441,0.22868,0.22311,0.21845,0.21413,0.21054,0.20826,0.20653,7
0.70013,0.76393,0.79031,0.78514,0.75435,0.70381,0.64116,0.56828,0.49453,0.4286,0.37459,0.33317,0.30309,0.28091,0.26361,0.2497,0.23898,0.23114,0.22562,0.22158,0.21847,0.21544,0.21152,0.20694,0.20191,0.19593,0.18989,0.18487,0.18019,0.17635,0.17384,0.17198,0.17056,0.1703,0.17063,0.17084,0.17142,0.17257,0.17365,0.17443,0.17529,0.1764,0.17765,0.17906,0.18047,0.18213,0.18426,0.18658,0.18881,0.19097,0.19352,0.1964,0.1993,0.20226,0.20546,0.20893,0.21261,0.21664,0.22103,0.22562,0.23024,0.23495,0.23999,0.24508,0.70013,0.76393,0.79031,0.78514,0.75435,0.70381,0.64116,0.56828,0.49453,0.4286,0.37459,0.33317,0.30309,0.28091,0.26361,0.2497,0.23898,0.23114,0.22562,0.22158,0.21847,0.21544,0.21152,0.20694,0.20191,0.19593,0.18989,0.18487,0.18019,0.17635,0.17384,0.17198,0.17056,0.1703,0.17063,0.17084,0.17142,0.17257,0.17365,0.17443,0.17529,0.1764,0.17765,0.17906,0.18047,0.18213,0.18426,0.18658,0.18881,0.19097,0.19352,0.1964,0.1993,0.20226,0.20546,0.20893,0.21261,0.21664,0.22103,0.22562,0.23024,0.23495,0.23999,0.24508,0.70013,0.76393,0.79031,0.78514,0.75435,0.70381,0.64116,0.56828,0.49453,0.4286,0.37459,0.33317,0.30309,0.28091,0.26361,0.2497,0.23898,0.23114,0.22562,0.22158,0.21847,0.21544,0.21152,0.20694,0.20191,0.19593,0.18989,0.18487,0.18019,0.17635,0.17384,0.17198,0.17056,0.1703,0.17063,0.17084,0.17142,0.17257,0.17365,0.17443,0.17529,0.1764,0.17765,0.17906,0.18047,0.18213,0.18426,0.18658,0.18881,0.19097,0.19352,0.1964,0.1993,0.20226,0.20546,0.20893,0.21261,0.21664,0.22103,0.22562,0.23024,0.23495,0.23999,0.24508,0.70013,0.76393,0.79031,0.78514,0.75435,0.70381,0.64116,0.56828,0.49453,0.4286,0.37459,0.33317,0.30309,0.28091,0.26361,0.2497,0.23898,0.23114,0.22562,0.22158,0.21847,0.21544,0.21152,0.20694,0.20191,0.19593,0.18989,0.18487,0.18019,0.17635,0.17384,0.17198,7
0.70304,0.76959,0.798,0.79426,0.76433,0.71421,0.65148,0.57822,0.50392,0.43802,0.38358,0.3421,0.31217,0.29017,0.27295,0.2594,0.24896,0.24132,0.23598,0.23217,0.22918,0.22618,0.22218,0.21747,0.21239,0.20657,0.20075,0.19581,0.1912,0.18744,0.18495,0.18308,0.18174,0.18146,0.18178,0.18203,0.18263,0.18379,0.18477,0.18549,0.18628,0.18736,0.18864,0.19002,0.19147,0.19312,0.19526,0.19765,0.19982,0.20203,0.2046,0.2075,0.21042,0.21335,0.21657,0.22005,0.22382,0.22788,0.23225,0.2369,0.24161,0.24641,0.25147,0.25659,0.70304,0.76959,0.798,0.79426,0.76433,0.71421,0.65148,0.57822,0.50392,0.43802,0.38358,0.3421,0.31217,0.29017,0.27295,0.2594,0.24896,0.24132,0.23598,0.23217,0.22918,0.22618,0.22218,0.21747,0.21239,0.20657,0.20075,0.19581,0.1912,0.18744,0.18495,0.18308,0.18174,0.18146,0.18178,0.18203,0.18263,0.18379,0.18477,0.18549,0.18628,0.18736,0.18864,0.19002,0.19147,0.19312,0.19526,0.19765,0.19982,0.20203,0.2046,0.2075,0.21042,0.21335,0.21657,0.22005,0.22382,0.22788,0.23225,0.2369,0.24161,0.24641,0.25147,0.25659,0.70304,0.76959,0.798,0.79426,0.76433,0.71421,0.65148,0.57822,0.50392,0.43802,0.38358,0.3421,0.31217,0.29017,0.27295,0.2594,0.24896,0.24132,0.23598,0.23217,0.22918,0.22618,0.22218,0.21747,0.21239,0.20657,0.20075,0.19581,0.1912,0.18744,0.18495,0.18308,0.18174,0.18146,0.18178,0.18203,0.18263,0.18379,0.18477,0.18549,0.18628,0.18736,0.18864,0.19002,0.19147,0.19312,0.19526,0.19765,0.19982,0.20203,0.2046,0.2075,0.21042,0.21335,0.21657,0.22005,0.22382,0.22788,0.23225,0.2369,0.24161,0.24641,0.25147,0.25659,0.70304,0.76959,0.798,0.79426,0.76433,0.71421,0.65148,0.57822,0.50392,0.43802,0.38358,0.3421,0.31217,0.29017,0.27295,0.2594,0.24896,0.24132,0.23598,0.23217,0.22918,0.22618,0.22218,0.21747,0.21239,0.20657,0.20075,0.19581,0.1912,0.18744,0.18495,0.18308,7
0.70088,0.76586,0.7935,0.78961,0.76002,0.71055,0.64858,0.5761,0.50251,0.43665,0.38274,0.34101,0.31116,0.28926,0.27208,0.2583,0.24766,0.23994,0.23457,0.23074,0.22778,0.22477,0.22104,0.21679,0.21206,0.20629,0.20049,0.19563,0.19106,0.18733,0.18485,0.18302,0.18175,0.1815,0.18194,0.1822,0.18283,0.18405,0.18517,0.1861,0.18699,0.18809,0.18933,0.19075,0.19224,0.19386,0.19592,0.19826,0.20047,0.2027,0.20523,0.2081,0.21104,0.2141,0.21734,0.22086,0.22465,0.22873,0.23319,0.23782,0.24247,0.24722,0.2523,0.25743,0.70088,0.76586,0.7935,0.78961,0.76002,0.71055,0.64858,0.5761,0.50251,0.43665,0.38274,0.34101,0.31116,0.28926,0.27208,0.2583,0.24766,0.23994,0.23457,0.23074,0.22778,0.22477,0.22104,0.21679,0.21206,0.20629,0.20049,0.19563,0.19106,0.18733,0.18485,0.18302,0.18175,0.1815,0.18194,0.1822,0.18283,0.18405,0.18517,0.1861,0.18699,0.18809,0.18933,0.19075,0.19224,0.19386,0.19592,0.19826,0.20047,0.2027,0.20523,0.2081,0.21104,0.2141,0.21734,0.22086,0.22465,0.22873,0.23319,0.23782,0.24247,0.24722,0.2523,0.25743,0.70088,0.76586,0.7935,0.78961,0.76002,0.71055,0.64858,0.5761,0.50251,0.43665,0.38274,0.34101,0.31116,0.28926,0.27208,0.2583,0.24766,0.23994,0.23457,0.23074,0.22778,0.22477,0.22104,0.21679,0.21206,0.20629,0.20049,0.19563,0.19106,0.18733,0.18485,0.18302,0.18175,0.1815,0.18194,0.1822,0.18283,0.18405,0.18517,0.1861,0.18699,0.18809,0.18933,0.19075,0.19224,0.19386,0.19592,0.19826,0.20047,0.2027,0.20523,0.2081,0.21104,0.2141,0.21734,0.22086,0.22465,0.22873,0.23319,0.23782,0.24247,0.24722,0.2523,0.25743,0.70088,0.76586,0.7935,0.78961,0.76002,0.71055,0.64858,0.5761,0.50251,0.43665,0.38274,0.34101,0.31116,0.28926,0.27208,0.2583,0.24766,0.23994,0.23457,0.23074,0.22778,0.22477,0.22104,0.21679,0.21206,0.20629,0.20049,0.19563,0.19106,0.18733,0.18485,0.18302,7
0.68805,0.72516,0.72253,0.68752,0.62749,0.54982,0.46436,0.3747,0.29049,0.21933,0.1644,0.12505,0.098975,0.082375,0.071111,0.063791,0.059884,0.059068,0.060759,0.064099,0.068424,0.072778,0.076075,0.078668,0.080798,0.081649,0.082116,0.083366,0.084841,0.086715,0.089846,0.093512,0.097428,0.10229,0.10776,0.11292,0.11812,0.12377,0.12929,0.13423,0.13896,0.14374,0.1484,0.15297,0.15731,0.16166,0.1662,0.17092,0.17533,0.17953,0.18394,0.18868,0.19331,0.19792,0.20265,0.20767,0.21281,0.21817,0.22375,0.22953,0.23529,0.24108,0.24708,0.25314,0.68805,0.72516,0.72253,0.68752,0.62749,0.54982,0.46436,0.3747,0.29049,0.21933,0.1644,0.12505,0.098975,0.082375,0.071111,0.063791,0.059884,0.059068,0.060759,0.064099,0.068424,0.072778,0.076075,0.078668,0.080798,0.081649,0.082116,0.083366,0.084841,0.086715,0.089846,0.093512,0.097428,0.10229,0.10776,0.11292,0.11812,0.12377,0.12929,0.13423,0.13896,0.14374,0.1484,0.15297,0.15731,0.16166,0.1662,0.17092,0.17533,0.17953,0.18394,0.18868,0.19331,0.19792,0.20265,0.20767,0.21281,0.21817,0.22375,0.22953,0.23529,0.24108,0.24708,0.25314,0.68805,0.72516,0.72253,0.68752,0.62749,0.54982,0.46436,0.3747,0.29049,0.21933,0.1644,0.12505,0.098975,0.082375,0.071111,0.063791,0.059884,0.059068,0.060759,0.064099,0.068424,0.072778,0.076075,0.078668,0.080798,0.081649,0.082116,0.083366,0.084841,0.086715,0.089846,0.093512,0.097428,0.10229,0.10776,0.11292,0.11812,0.12377,0.12929,0.13423,0.13896,0.14374,0.1484,0.15297,0.15731,0.16166,0.1662,0.17092,0.17533,0.17953,0.18394,0.18868,0.19331,0.19792,0.20265,0.20767,0.21281,0.21817,0.22375,0.22953,0.23529,0.24108,0.24708,0.25314,0.68805,0.72516,0.72253,0.68752,0.62749,0.54982,0.46436,0.3747,0.29049,0.21933,0.1644,0.12505,0.098975,0.082375,0.071111,0.063791,0.059884,0.059068,0.060759,0.064099,0.068424,0.072778,0.076075,0.078668,0.080798,0.081649,0.082116,0.083366,0.084841,0.086715,0.089846,0.093512,8
0.67784,0.71441,0.71128,0.67585,0.61546,0.5375,0.45146,0.36214,0.27819,0.20696,0.15168,0.11189,0.085421,0.068538,0.056926,0.049265,0.04506,0.044066,0.045618,0.048813,0.052934,0.057053,0.06008,0.062493,0.064415,0.065075,0.0654,0.066595,0.067963,0.069751,0.07278,0.076291,0.080073,0.084861,0.090238,0.095297,0.10048,0.10614,0.1116,0.11648,0.12116,0.12591,0.1306,0.13514,0.13946,0.1438,0.14838,0.15307,0.15742,0.16156,0.16593,0.17063,0.17526,0.17978,0.18448,0.18948,0.19459,0.19991,0.20551,0.21128,0.21701,0.22277,0.22879,0.23484,0.67784,0.71441,0.71128,0.67585,0.61546,0.5375,0.45146,0.36214,0.27819,0.20696,0.15168,0.11189,0.085421,0.068538,0.056926,0.049265,0.04506,0.044066,0.045618,0.048813,0.052934,0.057053,0.06008,0.062493,0.064415,0.065075,0.0654,0.066595,0.067963,0.069751,0.07278,0.076291,0.080073,0.084861,0.090238,0.095297,0.10048,0.10614,0.1116,0.11648,0.12116,0.12591,0.1306,0.13514,0.13946,0.1438,0.14838,0.15307,0.15742,0.16156,0.16593,0.17063,0.17526,0.17978,0.18448,0.18948,0.19459,0.19991,0.20551,0.21128,0.21701,0.22277,0.22879,0.23484,0.67784,0.71441,0.71128,0.67585,0.61546,0.5375,0.45146,0.36214,0.27819,0.20696,0.15168,0.11189,0.085421,0.068538,0.056926,0.049265,0.04506,0.044066,0.045618,0.048813,0.052934,0.057053,0.06008,0.062493,0.064415,0.065075,0.0654,0.066595,0.067963,0.069751,0.07278,0.076291,0.080073,0.084861,0.090238,0.095297,0.10048,0.10614,0.1116,0.11648,0.12116,0.12591,0.1306,0.13514,0.13946,0.1438,0.14838,0.15307,0.15742,0.16156,0.16593,0.17063,0.17526,0.17978,0.18448,0.18948,0.19459,0.19991,0.20551,0.21128,0.21701,0.22277,0.22879,0.23484,0.67784,0.71441,0.71128,0.67585,0.61546,0.5375,0.45146,0.36214,0.27819,0.20696,0.15168,0.11189,0.085421,0.068538,0.056926,0.049265,0.04506,0.044066,0.045618,0.048813,0.052934,0.057053,0.06008,0.062493,0.064415,0.065075,0.0654,0.066595,0.067963,0.069751,0.07278,0.076291,8
0.67817,0.71569,0.71317,0.67804,0.61775,0.53974,0.45362,0.3642,0.28021,0.20903,0.15377,0.11406,0.087663,0.070828,0.059306,0.051676,0.047515,0.046566,0.048144,0.051374,0.055527,0.059689,0.062763,0.065233,0.067193,0.067874,0.068219,0.069432,0.070814,0.072628,0.075686,0.079235,0.083055,0.087875,0.09327,0.098343,0.10353,0.10918,0.11463,0.11951,0.12419,0.12895,0.13365,0.13821,0.14255,0.14691,0.15149,0.15618,0.16054,0.16469,0.16906,0.17377,0.1784,0.18294,0.18764,0.19265,0.19776,0.20309,0.20869,0.21447,0.22021,0.22599,0.23202,0.23808,0.67817,0.71569,0.71317,0.67804,0.61775,0.53974,0.45362,0.3642,0.28021,0.20903,0.15377,0.11406,0.087663,0.070828,0.059306,0.051676,0.047515,0.046566,0.048144,0.051374,0.055527,0.059689,0.062763,0.065233,0.067193,0.067874,0.068219,0.069432,0.070814,0.072628,0.075686,0.079235,0.083055,0.087875,0.09327,0.098343,0.10353,0.10918,0.11463,0.11951,0.12419,0.12895,0.13365,0.13821,0.14255,0.14691,0.15149,0.15618,0.16054,0.16469,0.16906,0.17377,0.1784,0.18294,0.18764,0.19265,0.19776,0.20309,0.20869,0.21447,0.22021,0.22599,0.23202,0.23808,0.67817,0.71569,0.71317,0.67804,0.61775,0.53974,0.45362,0.3642,0.28021,0.20903,0.15377,0.11406,0.087663,0.070828,0.059306,0.051676,0.047515,0.046566,0.048144,0.051374,0.055527,0.059689,0.062763,0.065233,0.067193,0.067874,0.068219,0.069432,0.070814,0.072628,0.075686,0.079235,0.083055,0.087875,0.09327,0.098343,0.10353,0.10918,0.11463,0.11951,0.12419,0.12895,0.13365,0.13821,0.14255,0.14691,0.15149,0.15618,0.16054,0.16469,0.16906,0.17377,0.1784,0.18294,0.18764,0.19265,0.19776,0.20309,0.20869,0.21447,0.22021,0.22599,0.23202,0.23808,0.67817,0.71569,0.71317,0.67804,0.61775,0.53974,0.45362,0.3642,0.28021,0.20903,0.15377,0.11406,0.087663,0.070828,0.059306,0.051676,0.047515,0.046566,0.048144,0.051374,0.055527,0.059689,0.062763,0.065233,0.067193,0.067874,0.068219,0.069432,0.070814,0.072628,0.075686,0.079235,8
0.7146,0.78524,0.81675,0.8152,0.78669,0.73727,0.67463,0.60093,0.52596,0.45896,0.40421,0.36229,0.33184,0.3096,0.29245,0.2787,0.26791,0.26023,0.2548,0.2508,0.24796,0.24502,0.24113,0.23659,0.2318,0.22592,0.22004,0.21498,0.21036,0.20657,0.20417,0.20236,0.201,0.20072,0.20107,0.20128,0.20176,0.20274,0.20374,0.20452,0.20535,0.20647,0.20771,0.20909,0.21049,0.21212,0.21415,0.21645,0.21869,0.22096,0.22354,0.2265,0.22943,0.23243,0.23569,0.23925,0.24303,0.24714,0.25158,0.25627,0.261,0.26588,0.27096,0.27618,0.7146,0.78524,0.81675,0.8152,0.78669,0.73727,0.67463,0.60093,0.52596,0.45896,0.40421,0.36229,0.33184,0.3096,0.29245,0.2787,0.26791,0.26023,0.2548,0.2508,0.24796,0.24502,0.24113,0.23659,0.2318,0.22592,0.22004,0.21498,0.21036,0.20657,0.20417,0.20236,0.201,0.20072,0.20107,0.20128,0.20176,0.20274,0.20374,0.20452,0.20535,0.20647,0.20771,0.20909,0.21049,0.21212,0.21415,0.21645,0.21869,0.22096,0.22354,0.2265,0.22943,0.23243,0.23569,0.23925,0.24303,0.24714,0.25158,0.25627,0.261,0.26588,0.27096,0.27618,0.7146,0.78524,0.81675,0.8152,0.78669,0.73727,0.67463,0.60093,0.52596,0.45896,0.40421,0.36229,0.33184,0.3096,0.29245,0.2787,0.26791,0.26023,0.2548,0.2508,0.24796,0.24502,0.24113,0.23659,0.2318,0.22592,0.22004,0.21498,0.21036,0.20657,0.20417,0.20236,0.201,0.20072,0.20107,0.20128,0.20176,0.20274,0.20374,0.20452,0.20535,0.20647,0.20771,0.20909,0.21049,0.21212,0.21415,0.21645,0.21869,0.22096,0.22354,0.2265,0.22943,0.23243,0.23569,0.23925,0.24303,0.24714,0.25158,0.25627,0.261,0.26588,0.27096,0.27618,0.7146,0.78524,0.81675,0.8152,0.78669,0.73727,0.67463,0.60093,0.52596,0.45896,0.40421,0.36229,0.33184,0.3096,0.29245,0.2787,0.26791,0.26023,0.2548,0.2508,0.24796,0.24502,0.24113,0.23659,0.2318,0.22592,0.22004,0.21498,0.21036,0.20657,0.20417,0.20236,9
0.70469,0.77156,0.7999,0.79581,0.7654,0.71474,0.65154,0.57811,0.50444,0.4387,0.38466,0.34302,0.31336,0.29147,0.2743,0.26071,0.25021,0.24249,0.23738,0.23376,0.23092,0.22812,0.22449,0.22015,0.21537,0.2097,0.20402,0.19928,0.19495,0.19141,0.18913,0.18757,0.18642,0.18624,0.18654,0.18684,0.18739,0.18857,0.18974,0.19066,0.19157,0.19275,0.19401,0.19545,0.19691,0.19864,0.20084,0.20329,0.20559,0.20781,0.21038,0.21335,0.21632,0.21932,0.22257,0.22615,0.22998,0.23406,0.2385,0.24315,0.24786,0.25276,0.25788,0.26303,0.70469,0.77156,0.7999,0.79581,0.7654,0.71474,0.65154,0.57811,0.50444,0.4387,0.38466,0.34302,0.31336,0.29147,0.2743,0.26071,0.25021,0.24249,0.23738,0.23376,0.23092,0.22812,0.22449,0.22015,0.21537,0.2097,0.20402,0.19928,0.19495,0.19141,0.18913,0.18757,0.18642,0.18624,0.18654,0.18684,0.18739,0.18857,0.18974,0.19066,0.19157,0.19275,0.19401,0.19545,0.19691,0.19864,0.20084,0.20329,0.20559,0.20781,0.21038,0.21335,0.21632,0.21932,0.22257,0.22615,0.22998,0.23406,0.2385,0.24315,0.24786,0.25276,0.25788,0.26303,0.70469,0.77156,0.7999,0.79581,0.7654,0.71474,0.65154,0.57811,0.50444,0.4387,0.38466,0.34302,0.31336,0.29147,0.2743,0.26071,0.25021,0.24249,0.23738,0.23376,0.23092,0.22812,0.22449,0.22015,0.21537,0.2097,0.20402,0.19928,0.19495,0.19141,0.18913,0.18757,0.18642,0.18624,0.18654,0.18684,0.18739,0.18857,0.18974,0.19066,0.19157,0.19275,0.19401,0.19545,0.19691,0.19864,0.20084,0.20329,0.20559,0.20781,0.21038,0.21335,0.21632,0.21932,0.22257,0.22615,0.22998,0.23406,0.2385,0.24315,0.24786,0.25276,0.25788,0.26303,0.70469,0.77156,0.7999,0.79581,0.7654,0.71474,0.65154,0.57811,0.50444,0.4387,0.38466,0.34302,0.31336,0.29147,0.2743,0.26071,0.25021,0.24249,0.23738,0.23376,0.23092,0.22812,0.22449,0.22015,0.21537,0.2097,0.20402,0.19928,0.19495,0.19141,0.18913,0.18757,9
0.70792,0.77609,0.80623,0.80421,0.77592,0.72723,0.66556,0.59265,0.51898,0.4524,0.39792,0.35613,0.32621,0.30398,0.28683,0.27337,0.2629,0.25528,0.24987,0.24602,0.24322,0.24041,0.23681,0.23245,0.2276,0.22199,0.21637,0.21158,0.20717,0.20367,0.20144,0.19971,0.19845,0.19814,0.19843,0.19864,0.1992,0.20029,0.2013,0.20211,0.20298,0.20407,0.20531,0.20669,0.2082,0.20995,0.21219,0.21463,0.21692,0.21923,0.22183,0.22479,0.22774,0.23073,0.23397,0.2375,0.24131,0.2455,0.25,0.25469,0.25941,0.2643,0.26945,0.27471,0.70792,0.77609,0.80623,0.80421,0.77592,0.72723,0.66556,0.59265,0.51898,0.4524,0.39792,0.35613,0.32621,0.30398,0.28683,0.27337,0.2629,0.25528,0.24987,0.24602,0.24322,0.24041,0.23681,0.23245,0.2276,0.22199,0.21637,0.21158,0.20717,0.20367,0.20144,0.19971,0.19845,0.19814,0.19843,0.19864,0.1992,0.20029,0.2013,0.20211,0.20298,0.20407,0.20531,0.20669,0.2082,0.20995,0.21219,0.21463,0.21692,0.21923,0.22183,0.22479,0.22774,0.23073,0.23397,0.2375,0.24131,0.2455,0.25,0.25469,0.25941,0.2643,0.26945,0.27471,0.70792,0.77609,0.80623,0.80421,0.77592,0.72723,0.66556,0.59265,0.51898,0.4524,0.39792,0.35613,0.32621,0.30398,0.28683,0.27337,0.2629,0.25528,0.24987,0.24602,0.24322,0.24041,0.23681,0.23245,0.2276,0.22199,0.21637,0.21158,0.20717,0.20367,0.20144,0.19971,0.19845,0.19814,0.19843,0.19864,0.1992,0.20029,0.2013,0.20211,0.20298,0.20407,0.20531,0.20669,0.2082,0.20995,0.21219,0.21463,0.21692,0.21923,0.22183,0.22479,0.22774,0.23073,0.23397,0.2375,0.24131,0.2455,0.25,0.25469,0.25941,0.2643,0.26945,0.27471,0.70792,0.77609,0.80623,0.80421,0.77592,0.72723,0.66556,0.59265,0.51898,0.4524,0.39792,0.35613,0.32621,0.30398,0.28683,0.27337,0.2629,0.25528,0.24987,0.24602,0.24322,0.24041,0.23681,0.23245,0.2276,0.22199,0.21637,0.21158,0.20717,0.20367,0.20144,0.19971,9
